ell,D_ell,model,sigma_eff,z_whitened
1256,792.331307,810.6601615729126,72.04531467832871,-0.2544073081608158
1257,815.735275,806.5634608960255,73.41675625270935,0.12492807598859319
1258,765.967117,802.5243236974013,70.25137728743063,-0.5203770816880782
1259,859.896987,798.5435888730862,76.04311072422763,0.8068238863795768
1260,789.892814,794.6220672004105,71.56403817104767,-0.06608421382128933
1261,797.396027,790.7605411105574,71.95231952363062,0.09222059738134508
1262,813.53337,786.9597644746254,72.88576009401491,0.36459255540584895
1263,785.8798,783.2204624026899,71.08268708506378,0.03741188897554943
1264,761.232052,779.5433310564067,69.4815673996613,-0.2635415368665967
1265,786.30741,775.9290374745958,70.96225522060826,0.1462520109196049
1266,713.997988,772.3782194129808,66.44784623689569,-0.8785872638346667
1267,722.98415,768.8914851960784,66.91857810588624,-0.6860177920014762
1268,800.562395,765.4694135840376,71.64714986121032,0.4898028949363931
1269,821.941426,762.1125536512063,72.93178735880676,0.8203401358374788
1270,784.700945,758.8214246796016,70.52190202139309,0.3669713887261266
1271,778.431401,755.5965160647636,70.06635075359975,0.3259037282466618
1272,788.386,752.4382872353899,70.62820601641492,0.5089710583368823
1273,769.218078,749.347167586096,69.36823628874485,0.28645546545527595
1274,737.588356,746.3235564240797,67.34717660777439,-0.12970403310227785
1275,742.005455,743.3678229282021,67.5604371251107,-0.020165173379196502
1276,785.59723,740.4803061218284,70.22266663959495,0.6424837739319402
1277,801.870356,737.6613148591947,71.19687003837227,0.9018520211099056
1278,749.409034,734.9111278242071,67.85210252883154,0.2136692252039274
1279,711.689742,732.2299935429812,65.47379059210353,-0.3137171585336386
1280,735.654071,729.618130409033,66.89582155348754,0.09022896274830694
1281,743.753176,727.0757267217178,67.34839194588103,0.24762950972435488
1282,728.776309,724.6029407374616,66.37266803333989,0.06287781380796718
1283,754.164394,722.1999007340052,67.90361922402602,0.4707332780089138
1284,745.858389,719.8667050872394,67.3411813115516,0.3859701212028186
1285,720.701261,717.6034223606276,65.73840272744296,0.04712372845772229
1286,788.051864,715.4100914076212,69.91117251848893,1.03905813585329
1287,699.7581,713.2867214863452,64.36858184257602,-0.2101742977564994
1288,717.595552,711.2332923865413,65.4248165245101,0.0972453566006597
1289,768.082665,709.2497545689013,68.53769589248498,0.8584022217990795
1290,823.700689,707.3360293170508,72.04659357487353,1.6151306246286117
1291,681.924634,705.4920089006407,63.130839580840295,-0.3733100186393411
1292,833.083037,703.7175567513901,72.59048869386358,1.7821271433256758
1293,779.075661,702.0125076502933,69.10529940467487,1.1151554803117383
1294,736.0484,700.3766679268284,66.36991016542513,0.5374684399038784
1295,729.895909,698.8098156695916,65.95873836740289,0.4712960571994702
1296,759.542657,697.3117009485304,67.78983943075582,0.9179982807753304
1297,681.706127,695.8820460482805,62.93775046089039,-0.2252371421677896
1298,750.695487,694.5205457127646,67.1858493424351,0.8361126909465864
1299,745.812791,693.2268674006441,66.8576450874001,0.786535683849058
1300,767.538317,692.0006515517305,68.20690821161402,1.107478222204584
1301,730.351222,690.8415118643592,65.85094142159225,0.5999870204237621
1302,747.956356,689.7490355822785,66.9359320339977,0.8695975188357318
1303,706.413321,688.7227837932567,64.33057564445653,0.2749942314291688
1304,708.996341,687.762291736643,64.47508125983526,0.32933730130224453
1305,774.685024,686.8670691216525,68.58196743585005,1.2804817091386347
1306,743.538762,686.0366004553374,66.60259735663531,0.8633621484272931
1307,649.43723,685.2703453800073,60.80430959391271,-0.5893186785496305
1308,657.665368,684.5677390202682,61.28969676606082,-0.43893790375490016
1309,709.412246,683.9281923391867,64.44599448413386,0.3954327008963649
1310,747.684482,683.3510925034673,66.82874647046167,0.9626604252552922
1311,763.26156,682.8358032580613,67.80670493504103,1.1861033037807507
1312,694.674893,682.3816653086126,63.51943103964457,0.19353491506740364
1313,730.812404,681.9879967128039,65.75779974171942,0.7424884573231836
1314,722.426228,681.6540932802613,65.23268894154421,0.6250261238851442
1315,741.765203,681.3792289797284,66.44174399084008,0.9088559449703291
1316,759.74093,681.1626563549012,67.575225690601,1.1628266549175326
1317,743.190026,681.0036069474982,66.53366103570751,0.93466101345494
1318,674.398669,680.9012917275663,62.27822922340167,-0.10441245373628678
1319,671.856085,680.8549015314481,62.12780474393269,-0.14484362627229241
1320,723.571258,680.8636075062462,65.31827400092462,0.6538392379007006
1321,743.362271,680.9265615615053,66.56287758064732,0.9379959477089582
1322,751.225145,681.0428968271117,67.06488338649595,1.046482818264619
1323,668.577965,681.2117281173521,61.95774617590807,-0.20390933978590584
1324,708.958334,681.4321524017323,64.44309565048692,0.42713934395018066
1325,702.750755,681.7032492804456,64.07034614312695,0.3285061964943404
1326,697.048865,682.0240814669262,63.7309627933446,0.23575328026650838
1327,779.012307,682.3936952743204,68.87537594244984,1.4028034025746898
1328,733.61117,682.811121108262,66.02501624842678,0.7694060793653869
1329,736.485905,683.2753739637532,66.2191635421692,0.8035518449634553
1330,729.966184,683.7854539270818,65.82721238960619,0.7015446712157893
1331,739.838185,684.3403466821068,66.46039989526703,0.8350512245690754
1332,689.84018,684.9390240204849,63.38108433517657,0.07732837061601008
1333,734.959292,685.5804443562243,66.19017730001968,0.7460147359925711
1334,822.338717,686.2635532437407,71.75687966255167,1.8963361338477192
1335,691.621258,686.9872838988969,63.54876016770298,0.07291997654831112
1336,747.918243,687.7505577242256,67.05965732161155,0.897226256126184
1337,790.058938,688.5522848363307,69.74494405971559,1.4553980153279544
1338,737.434227,689.3913645960379,66.44617721728683,0.7230342574390136
1339,788.764707,690.2666861413506,69.70473973570905,1.4130749391233983
1340,737.448423,691.1771289224437,66.49276068627972,0.6958846887989734
1341,774.881348,692.1215632385179,68.86871926885797,1.2017035548228296
1342,699.642032,693.0988507767393,64.20367828736548,0.10191287162667653
1343,716.186631,694.107845151955,65.24736960549095,0.3383858381041466
1344,731.700379,695.1473924485551,66.23439231539378,0.5518732077647438
1345,781.978243,696.2163317624726,69.41605178522559,1.2354766517530587
1346,741.710861,697.3134957444277,66.91072102201855,0.6635314128652472
1347,712.866557,698.4377111436112,65.15127523259855,0.2214668217141706
1348,770.95359,699.5877993513252,68.79847903664908,1.0373164007108073
1349,731.209295,700.7625769450016,66.34143662511302,0.4589396854193698
1350,759.874368,701.9608562316366,68.15756089023974,0.8497004736074216
1351,790.229573,703.1814457909388,70.10015039072907,1.241768052191989
1352,721.258561,704.42315101807,65.81481443449896,0.25579970294811216
1353,760.334081,705.6847746644347,68.27336002371514,0.8004484665260726
1354,756.807509,706.9651173784359,68.08239586867394,0.7320892719126166
1355,781.722013,708.2629782441912,69.67732931328578,1.0542745463954206
1356,832.232643,709.5771553184086,72.92212851294292,1.682006411261314
1357,678.736866,710.9064461659395,63.381600356099774,-0.5075539270892457
1358,792.406618,712.249648392558,70.44205423175721,1.1379135728172023
1359,774.684247,713.6055601760906,69.35498685345279,0.8806675567968711
1360,759.125231,714.9729807939353,68.41165170797196,0.645390793874366
1361,785.462475,716.3507111489026,70.09482049688073,0.9859753311469416
1362,778.510061,717.7375542912467,69.68820708177196,0.87206299679145
1363,837.546607,719.1323159377464,73.46736357201462,1.6117944799554544
1364,806.859476,720.533804987009,71.53994371953424,1.2066779273886876
1365,737.921338,721.9408340313489,67.25550757510025,0.23760885234278536
1366,760.956198,723.3522198649031,68.71603284811107,0.5472373269600151
1367,793.693789,724.7667839869956,70.79947698464471,0.973552460393932
1368,733.303249,726.1833531017642,67.06887901918951,0.10615796778411582
1369,791.142094,727.6007596128761,70.70067413437968,0.8987373199066234
1370,785.864511,729.0178421136803,70.39991753889717,0.8074820379570885
1371,770.662711,730.4334458726195,69.47961715894711,0.5790081576780828
1372,756.878861,731.8464233123882,68.65373161965266,0.36461874827567425
1373,883.608824,733.2556344857509,76.7274698891325,1.9595744487795868
1374,797.714627,734.659947543443,71.26770513374174,0.8847581009971893
1375,720.897546,736.058239198448,66.53717706591418,-0.22785296682228004
1376,763.823608,737.449395182802,69.2095727871208,0.3810775266352454
1377,732.638174,738.8323106994933,67.317897862601,-0.09201322228058527
1378,825.894155,740.2058908670805,73.1673511663044,1.171127050071225
1379,774.18171,741.5690511583832,69.94426481395357,0.46626637549717526
1380,739.967956,742.9207178328514,67.85965294859894,-0.043512775331876245
1381,735.4243,744.2598283611409,67.61152572128194,-0.13068080134094237
1382,762.616765,745.5853318439389,69.31451206789619,0.24571237173794377
1383,801.148281,746.896189422709,71.74558948868628,0.7561731942539291
1384,712.21261,748.1913746835912,66.28948791118391,-0.5427521891826395
1385,812.499085,749.4698740540673,72.51411321059301,0.8691992241963361
1386,807.762232,750.7306871913629,72.24235174199434,0.7894475115140086
1387,731.359476,751.9728273641348,67.53714452325889,-0.30521502662932176
1388,803.415578,753.1953218252155,72.0211033443552,0.6972991781959502
1389,802.899153,754.3972121771606,72.01397088881957,0.673507379529456
1390,825.987376,755.5775547290679,73.4923302406106,0.9580567256530522
1391,798.387061,756.7354208459367,71.78040244995057,0.5802647900045594
1392,855.247062,757.8698972887777,75.39717152773564,1.2915227817982686
1393,857.679157,758.9800865465891,75.57448966828333,1.3059839489042877
1394,781.309896,760.0651071598089,70.7861798334059,0.3001262236525593
1395,801.768287,761.1240940350498,72.08348438791187,0.563848894238055
1396,755.651227,762.1561987505866,69.24666568311942,-0.09393913319024041
1397,842.584114,763.1605898535752,74.6968912262339,1.0632775051625027
1398,879.162708,764.1364531474985,77.05050526861463,1.4928682745362303
1399,870.583946,765.0829919711514,76.51893432248156,1.3787561858118036
1400,835.599539,765.9994274676095,74.3108087043076,0.9366081831963161
1401,845.197766,766.8849988450745,74.93630094394867,1.0450578180193653
1402,811.782137,767.7389636272035,72.84572575323848,0.6046088897788013
1403,839.894307,768.5605978944293,74.63294704513737,0.9557938139898015
1404,791.520037,769.3491965157393,71.61318138202496,0.3095916150685857
1405,766.049396,770.104073371259,70.05334335175718,-0.057879855225457966
1406,818.990191,770.8245615640407,73.35903047470057,0.6565739640271046
1407,848.279553,771.5100136235504,75.22089534099278,1.0205879500428225
1408,802.347833,772.1598016985417,72.3432703372638,0.41728872859523647
1409,858.639034,772.7733177399379,75.9025429190632,1.1312627081759694
1410,852.002971,773.3499736748903,75.49128217216607,1.0418818579042413
1411,765.472876,773.8892015696799,70.09370976088061,-0.1200724800897476
1412,897.581073,774.3904537837291,78.42388350727092,1.570830386190318
1413,792.224194,774.8532031129079,71.76418335844357,0.2420565534805647
1414,817.415485,775.2769429233825,73.3435904220099,0.5745361228453301
1415,803.554529,775.6611872753547,72.48357201975811,0.38482294604689116
1416,780.709602,776.005471036676,71.07127580011631,0.06618891964953752
1417,860.096229,776.3093499861461,76.05616522735839,1.1016448010938453
1418,825.323439,776.572400907899,73.86105516978003,0.6600371194270089
1419,834.755686,776.7942216743154,74.45789605857873,0.7784461741986933
1420,790.698771,776.9744313197193,71.7040319321947,0.19140262144894116
1421,814.973075,777.1126701047754,73.21808496378073,0.5170908924202714
1422,841.338619,777.2085995687944,74.87700687217423,0.8564714604669591
1423,802.949473,777.2619025744486,72.46653453441125,0.35447493923354984
1424,811.249177,777.2722833410205,72.98309214467608,0.4655447263268366
1425,792.911989,777.2394674681381,71.83804941795282,0.2181646308445733
1426,788.237966,777.1632019496152,71.54459286489106,0.15479526274332223
1427,814.340476,777.0432551781395,73.16614065007134,0.5097606692177514
1428,761.754118,776.8794169383359,69.90201338378644,-0.21637858777103874
1429,838.780174,776.6714983923417,74.69157612925588,0.8315352122196142
1430,732.166553,776.4193320538494,68.08570643575737,-0.649956964103829
1431,829.803852,776.1227717533671,74.11007175915351,0.7243425754746025
1432,741.159783,775.7816925940488,68.61218899389142,-0.5046029007634667
1433,839.345778,775.395990897219,74.69303387156891,0.8561680224790383
1434,772.558895,774.9655841388981,70.51142231041766,-0.03413190459132867
1435,763.293638,774.490410877271,69.92882736024272,-0.1601166972183031
1436,848.22707,773.9704306698341,75.21986703809021,0.987194503980757
1437,780.208444,773.4056239824672,70.94310855714926,0.09589120290736443
1438,863.896104,772.7959920885803,76.18841957190008,1.1957212450830177
1439,811.995881,772.1415569593571,72.89084841591382,0.5467671855489309
1440,813.942769,771.4423611450134,72.99588195927944,0.582230212365889
1441,825.882525,770.6984676473469,73.72861871516469,0.7484753995710313
1442,696.415982,769.9099597834312,65.76118305165981,-1.1175890452837012
1443,747.042469,769.0769410403306,68.79454278369938,-0.320293894671418
1444,863.596664,768.1995349215871,76.06320113131461,1.2541824122511025
1445,816.101102,767.2778847852366,73.03205308384001,0.6685176597557088
1446,785.461156,766.3121536731107,71.09388794318947,0.26934808154241086
1447,844.297345,765.3025241324885,74.76808976218321,1.056531216977353
1448,824.352025,764.2491980287502,73.48113031357853,0.8179355259610565
1449,794.115746,763.1523963513768,71.55764239745561,0.43270499993057576
1450,786.407464,762.012359010503,71.05015739468526,0.3433504707664702
1451,763.645942,760.8293446269029,69.61101160699184,0.04046195146536588
1452,756.396559,759.6036303140726,69.13470411213554,-0.04638873276828848
1453,745.5117,758.335511452498,68.43552535471652,-0.18738530004744428
1454,739.697653,757.025301457175,68.0477549207943,-0.25463953186029414
1455,819.117026,755.6733315371829,72.9547340804371,0.869630946675325
1456,822.527016,754.2799504493212,73.13877252811068,0.9331174586563954
1457,760.435601,752.8455242434629,69.22199088425074,0.10964834526687915
1458,773.350503,751.370436002717,69.98759805998633,0.31405659869115465
1459,792.935346,749.8550855751649,71.17480637745429,0.6052740094068085
1460,779.718861,748.2998893014545,70.31257638166271,0.44684711207281813
1461,792.422821,746.7052797337071,71.07046171405162,0.6432706382327311
1462,740.439492,745.0717053501997,67.80477594042607,-0.06831691847591509
1463,746.162597,743.3996302631183,68.11704800032088,0.04056204456876482
1464,725.433198,741.6895339206903,66.80432942749752,-0.24334255070000108
1465,753.931969,739.9419108039808,68.51527160290699,0.20418890371041873
1466,767.726726,738.1572701176646,69.3302672898147,0.42650139741606735
1467,759.638186,736.3361354763604,68.7849042406142,0.338766925401648
1468,720.818029,734.4790445849543,66.34876115063547,-0.20589707099336593
1469,772.531499,732.5865489147089,69.50201831195596,0.5747307927951159
1470,751.686937,730.659213374335,68.15933207353791,0.3085083580774811
1471,823.050835,728.6976159758021,72.60590149898832,1.299525480384161
1472,748.091803,726.7023474974774,67.84432708559703,0.31527257209783
1473,758.769573,724.6740111412996,68.46144016884345,0.49802577589095454
1474,709.392401,722.6132221861976,65.36601602493259,-0.20225832917757822
1475,736.882728,720.5206076391343,67.00596779694607,0.24418900135058605
1476,729.17522,718.3968058805292,66.48007336150233,0.16212999737320377
1477,757.330735,716.2424663069689,68.17851212035583,0.6026571630149066
1478,742.159571,714.0582489711477,67.18299073868315,0.41828030755814416
1479,687.107447,711.8448242180242,63.750224227124576,-0.3880359248603068
1480,688.865785,709.6028723180432,63.80255568149506,-0.32501969704103395
1481,757.162198,707.3330830978737,67.96530734790184,0.7331551470378894
1482,788.535883,705.0361555686974,69.89275317313759,1.1946836208391731
1483,723.238431,702.7127975515199,65.74645761544812,0.31219375450666564
1484,745.951437,700.3637253010546,67.1052514647855,0.6793464103605705
1485,757.912666,697.9896631272268,67.80157888960399,0.8837995199247662
1486,745.293701,695.5913430145515,66.95564549810355,0.7423176584393666
1487,708.846471,693.1695042406357,64.6342632587868,0.2425488582827323
1488,797.817627,690.724892992715,70.1727828269156,1.5261292155312434
1489,773.276935,688.2582619830537,68.55581459770407,1.240138032285792
1490,750.946924,685.7703700634479,67.08920555258075,0.9714909186913884
1491,663.698475,683.261981838496,61.637357298843874,-0.31739691148087124
1492,738.89201,680.7338672786606,66.21813441019667,0.8782812025641108
1493,687.24557,678.1868013326751,62.951799028406356,0.14390007604448637
1494,686.489614,675.6215635393453,62.844655381309316,0.1729351588406824
1495,740.13224,673.0389376397386,66.12301989301781,1.0146738982704275
1496,653.653788,670.4397111890327,60.7170839338617,-0.27646128735888204
1497,695.851651,667.8246751688126,63.238969314719306,0.44319153419004004
1498,671.332625,665.1946235997611,61.66736630018753,0.09953402858750265
1499,647.287656,662.550353154855,60.139468708172025,-0.2537883603348335
1500,740.78551,659.8926627738633,65.8710948559456,1.2280477105024958
1501,720.698117,657.222353277969,64.54512448851551,0.9834323541094923
1502,721.832201,654.5402269862025,64.55595054600316,1.0423822040362447
1503,720.737599,651.8470873331486,64.42650246850782,1.0692883988312991
1504,661.457756,649.1437384877233,60.6799923392879,0.20293373544649967
1505,691.038163,646.4309849743292,62.444199811386035,0.7143526245897567
1506,698.629483,643.7096312952598,62.85548728187285,0.8737479268668216
1507,683.984367,640.9804815553972,61.87980605964759,0.6949583100365606
1508,675.808655,638.2443390891892,61.30884634902682,0.6127062919592369
1509,719.687744,635.5020060896129,63.99543890053821,1.3154959065321612
1510,627.14491,632.7542832403354,58.19389295428059,-0.09639109802711432
1511,598.585272,630.0019693497597,56.40779825999191,-0.5569566322187492
1512,698.545611,627.245860988731,62.477349959760325,1.1412095752651306
1513,690.784872,624.4867521305976,61.92750545404322,1.0705763034263125
1514,661.617766,621.7254337948204,60.04497038301055,0.6643742506777365
1515,613.206469,618.9626936937233,57.013400912472164,-0.10096266143744616
1516,624.786415,616.1993158830956,57.64953287882717,0.1489534899606836
1517,603.296436,613.4360804157724,56.27912984380004,-0.18016704316350474
1518,646.088853,610.6737629995092,58.82538011943041,0.6020375886834756
1519,655.983244,607.9131346589523,59.37397875357453,0.8096157668758838
1520,603.181332,605.1549614006827,56.06859550364657,-0.035200264657144466
1521,630.907838,602.4000038839547,57.69394160156868,0.49412179727498723
1522,601.386293,599.6490170942985,55.82493727787856,0.03112006910198384
1523,557.565458,596.9027500227149,53.134266811248914,-0.7403375332618105
1524,570.69004,594.1619453488181,53.843128208193484,-0.4359313087839194
1525,595.411501,591.4273391291554,55.261306613944605,0.07209677285913671
1526,617.386264,588.6996604900426,56.53615638124628,0.5074027904640704
1527,563.041301,585.9796313253976,53.18030847844735,-0.4313312762127721
1528,642.511998,583.2679660003162,57.963370461811415,1.022094324875675
1529,609.973705,580.5653710588125,55.886094487582234,0.5262191643705209
1530,564.615063,577.8725449378744,53.06935260971674,-0.24981427671395912
1531,574.046779,575.1901776863826,53.56865823563258,-0.021344545934922514
1532,641.832239,572.5189506898342,57.67227813019772,1.2018475870449907
1533,587.081844,569.8595364007348,54.226901080272214,0.3175971198090601
1534,548.332734,567.2125980745404,51.8272512951779,-0.3642844951782557
1535,594.677531,564.5787895118044,54.562585716906604,0.55163700716752
1536,543.380751,561.958754806022,51.39835040850749,-0.36145136290107216
1537,553.914371,559.3531280975263,51.96111697200751,-0.10466974950627686
1538,562.982195,556.7625333336919,52.44173299294716,0.11860137549505964
1539,585.789049,554.1875840352994,53.76594562097273,0.5877598654634953
1540,577.854016,551.6288830691002,53.218105193628894,0.4927859200451089
1541,517.584689,549.0870224267064,49.539744287856436,-0.6359002025456255
1542,615.58423,546.5625830104946,55.42827829568898,1.245242484734976
1543,579.366706,544.0561344249621,53.1259878529023,0.6646572233688613
1544,563.620326,541.568234775859,52.10290546677925,0.42324110386130764
1545,547.30389,539.0994304750677,51.05290988584901,0.16070503215736268
1546,534.607245,536.6502560528926,50.22792309556386,-0.04067480650166464
1547,520.927458,534.221233976314,49.34980094350837,-0.2693785126211885
1548,496.570482,531.8128744750571,47.85233525251332,-0.7364821860643904
1549,597.795846,529.4256753736179,53.915563414084644,1.2680971188464185
1550,536.899939,527.0601219307297,50.12183943389333,0.19631795601293256
1551,557.791822,524.7166866856834,51.331289164926694,0.644346476630398
1552,509.42117,522.3958293115584,48.35967948905548,-0.2682949814523629
1553,473.327106,520.0979964755642,46.18802787105461,-1.0126193438294606
1554,523.222946,517.8236217063647,49.06428962819046,0.11004590781913588
1555,491.699586,515.5731252688197,47.134782968182414,-0.5064951563463258
1556,513.274309,513.3469140450345,48.35362592143613,-0.00150154292777257
1557,529.447957,511.1453814236003,49.26899474199623,0.3714826265939373
1558,518.407573,508.96890719506825,48.54825469633264,0.1944182311798884
1559,575.666498,506.8178574552337,51.999647995374545,1.3240212808919503
1560,494.410732,504.6925845152705,47.00634582462446,-0.21873328664242386
1561,534.402006,502.59342681892616,49.35416759825911,0.6444963156909947
1562,477.826168,500.5207088672561,45.91932668367022,-0.4942263422892629
1563,540.143861,498.47474115030786,49.602221029141496,0.8400656056351062
1564,491.057226,496.45582008584904,46.59066255266933,-0.11587287645343271
1565,451.498086,494.4642279656932,44.22745161974879,-0.9714812948098426
1566,519.489832,492.5002329086327,48.19357146070956,0.5600248803592174
1567,483.49124,490.5640888209746,45.986915366085455,-0.15380133163249024
1568,474.061646,488.65603536371896,45.380141025489785,-0.32160299712425683
1569,488.694149,486.77629792749946,46.19556379962622,0.04151591440293328
1570,507.816952,484.9250876138475,47.29407240280514,0.4840324214667278
1571,467.769367,483.1026012238334,44.86145719080653,-0.341790819647643
1572,434.609037,481.3090212538632,42.894075536141855,-1.088728074218887
1573,496.19778,479.5445158983499,46.455526165328344,0.35847756932907415
1574,483.558504,477.80923905894554,45.65399912509257,0.12593124482482748
1575,446.822702,476.1033303611815,43.45046332035842,-0.6738852965800778
1576,450.440066,474.4269151776857,43.61409772851423,-0.5499792596191547
1577,512.527539,472.7801046581533,47.271218276554876,0.8408379515270568
1578,447.768546,471.1629957663122,43.36949008037281,-0.5394218314063023
1579,479.695342,469.5756713229953,45.20735193707455,0.22385010940456268
1580,460.546756,468.0182000568492,44.031134860956044,-0.16968547552641827
1581,482.607251,466.4906366602456,45.30084501237477,0.35576851459066244
1582,460.743649,464.9930218530115,43.96156271350218,-0.0966610964379198
1583,454.585745,463.5253824517397,43.55988691652831,-0.20522636959251764
1584,468.946801,462.0877314457112,44.36997389650903,0.15458809081761613
1585,440.826662,460.68006807916584,42.678991585528784,-0.4651798306756984
1586,460.420173,459.3023779398716,43.79052607550314,0.025525956418087126
1587,508.991446,457.9546330533972,46.68328233917758,1.0932567375146127
1588,465.224219,456.63679198386774,44.00484327616109,0.1951473150862093
1589,411.561094,455.34879994074373,40.85074776046956,-1.0718948450465375
1590,374.749577,454.0905888909324,38.76935244645195,-2.0464879314277393
1591,468.070294,452.8620776772708,44.075580792298055,0.34504857450197757
1592,455.717446,451.66317214249375,43.30956279437621,0.09361151662405369
1593,430.958947,450.4937652585716,41.82776863992138,-0.46702989171473785
1594,422.219997,449.3537372620949,41.29197973866658,-0.6571188989683241
1595,444.596117,448.2429557945643,42.56304156111588,-0.0856808785464225
1596,447.55511,447.1612760482616,42.7085315433188,0.009221435097551125
1597,454.051497,446.10854091715044,43.0650503596206,0.18444088690297133
1598,434.742315,445.0845811532961,41.90190590975237,-0.24682090059509623
1599,432.075128,444.0892155275469,41.719865546983804,-0.2879704277574183
1600,407.618206,443.12225099592445,40.28506952820376,-0.8813201866529711
1601,421.212346,442.1834828701815,41.038943555798376,-0.5110057680132083
1602,403.087933,441.2726949933426,39.976999831875176,-0.9551682756067261
1603,371.236368,440.38965991968325,38.17727267940122,-1.8113732874636512
1604,425.303428,439.53413909914264,41.205600973712556,-0.3453586590866915
1605,489.315553,438.70588306614377,45.00495913684336,1.1245354046422096
1606,470.205233,437.90463163258016,43.824578019158096,0.7370430664112616
1607,388.818613,437.1301140847122,39.06014905090623,-1.2368488666479194
1608,384.297724,436.38204938430533,38.787473631666614,-1.3428130400785623
1609,437.756685,435.6601463733445,41.83502148490578,0.0501144388658182
1610,362.878171,434.9641039827403,37.570226616267256,-1.9186983810081237
1611,396.673804,434.29361144422376,39.42787577741424,-0.9541423853672018
1612,447.428651,433.648348506033,42.35867825940354,0.3253241852726551
1613,400.428246,433.02798565198634,39.6091553557579,-0.8230354664012643
1614,394.142371,432.43218432330104,39.23823633602182,-0.9758291120783601
1615,426.749932,431.860597143904,41.098912527791136,-0.12435037400194345
1616,398.11513,431.3128681486227,39.43654641630609,-0.841801353449556
1617,401.865879,430.7886330139592,39.63794152645003,-0.7296734618436056
1618,392.007389,430.28751929178645,39.06731955787994,-0.9798504408543508
1619,401.262037,429.8091466453121,39.58193206839397,-0.7212156697147907
1620,419.43509,429.3531270879972,40.618518194385125,-0.24417525623493164
1621,424.018643,428.9190652238941,40.87682182936528,-0.1198826622174849
1622,379.556106,428.5065584909791,38.33151666464015,-1.2770288459818406
1623,399.387919,428.1151974058771,39.44144963391719,-0.7283524990210658
1624,387.82275,427.7445658109027,38.78023061005348,-1.029437297893564
1625,397.005742,427.39424112232984,39.29372401447775,-0.7733677548896414
1626,407.199909,427.06379458089924,39.871326131941885,-0.49819977181510927
1627,424.655269,426.7527915030664,40.87872771782216,-0.0513108557963259
1628,417.02078,426.4607915342675,40.43086941358205,-0.23348524706956472
1629,391.302518,426.18734890293194,38.9551913044285,-0.8955117337330634
1630,376.199212,425.9320126756072,38.10705703984747,-1.3050811198462018
1631,375.828267,425.6943270131695,38.08517896724593,-1.3093298066435615
1632,406.063236,425.47383142773185,39.79218288756943,-0.48779921128165743
1633,412.479199,425.2700610400983,40.16182539728759,-0.31848308470964504
1634,409.853783,425.08254683789505,40.01120065431723,-0.38061251821624204
1635,365.73932,424.91081593403123,37.53077338666423,-1.5766127525380695
1636,365.126945,424.754391825435,37.499548654475205,-1.5900843867441872
1637,418.220866,424.6127946516598,40.50175536141458,-0.15781855859386473
1638,431.123207,424.4855414540234,41.259096083304826,0.16087762884030934
1639,400.254624,424.3721464339712,39.475119734521115,-0.6109550166324221
1640,422.588033,424.2721212116546,40.76805553800854,-0.0413090148507213
1641,413.471124,424.1849750836135,40.24411081447275,-0.2662215878741831
1642,340.969082,424.1102152807395,36.22687885629156,-2.2950123197350822
1643,367.981945,424.04734722448813,37.691317188819966,-1.487488535983516
1644,427.659749,423.99587478323053,41.088862725043285,0.08916952122250747
1645,356.180924,423.9553005271441,37.0642365853288,-1.8285652901851852
1646,385.996844,423.9251259824479,38.71558386368554,-0.9796644709270135
1647,366.044539,423.90485188403966,37.61919739211578,-1.5380528266178806
1648,395.65448,423.8939784273157,39.27878023326429,-0.7189504933607976
1649,370.508085,423.8920055181772,37.88464804401008,-1.4091174994198663
1650,414.485949,423.8984330218991,40.376657345199504,-0.23311697007078228
1651,451.36582,423.9127610099471,42.553210705807636,0.6451465949267638
1652,369.246758,423.9344900054796,37.850228979831485,-1.4448454733158935
1653,377.803638,423.96312122662454,38.33481360457731,-1.2041139342102594
1654,374.703796,423.9981568278838,38.17637396730516,-1.2912268952022592
1655,404.459378,424.03910013960774,39.86082881017547,-0.4912020829483985
1656,369.485545,424.0854559049958,37.917068951492986,-1.4399823724466951
1657,393.351287,424.1367305150602,39.25839948932647,-0.7841746967659776
1658,397.612235,424.19243224087313,39.513618008848255,-0.6726844713364656
1659,391.96684,424.25207146362493,39.210113336077896,-0.8233904142765827
1660,426.548354,424.31516090183914,41.20516785911005,0.054196917867115196
1661,418.223008,424.3812158358152,40.737604364070734,-0.15116764797408105
1662,347.431509,424.44975432963344,36.82317621163542,-2.0915698550006434
1663,406.005882,424.52029744961806,40.06868749139394,-0.4620669307821637
1664,357.760202,424.5923694804721,37.41079736746478,-1.7864406049413513
1665,401.985898,424.66549813779415,39.87404194155933,-0.5687810674180981
1666,439.398925,424.7392147777366,42.05242117951355,0.3486056167773071
1667,385.793385,424.8130546031332,39.00013883078326,-1.0005007872519296
1668,368.946045,424.8865568664354,38.09121244350311,-1.4685936277141702
1669,393.057377,424.95926506925457,39.44320824444731,-0.8088056091062431
1670,387.725962,425.03072715793974,39.16445824107061,-0.9525157970605949
1671,390.478864,425.1004957164041,39.337424489849866,-0.8801194324589667
1672,379.865722,425.1681281543631,38.76849443632456,-1.1685366381397706
1673,359.969312,425.2331868922852,37.70636479746351,-1.730845050771785
1674,433.114061,425.2952395425209,41.82905482411566,0.18692321617966162
1675,356.965183,425.3538590864811,37.58810232832368,-1.819423483769446
1676,396.052211,425.4086240477741,39.74999786478937,-0.7385261540800749
